CustomerID,ProductID,Quantity,Price,TransactionDate,PaymentMethod,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount
591229,B,8,44.62353902,10/17/2023 13:48,PayPal,"303 Mcmillan Manors Suite 379
North Luistown, AR 25586",Clothing,11.85654043,314.6618486
425575,C,3,21.31320383,3/16/2024 19:51,Cash,"5620 Emily Cove Apt. 930
West Max, GA 47655",Home Decor,8.948029756,58.21827603
292687,D,4,40.83169442,7/10/2023 5:54,PayPal,"44374 Margaret Course Apt. 918
Lake Kathleenmouth, NJ 32448",Clothing,19.21286783,131.9470198
384254,B,5,48.81166312,1/21/2024 8:23,Credit Card,"8769 Armstrong Falls
Gabrielshire, HI 39708",Books,0.319335398,243.278951
255812,B,1,24.49924674,5/10/2023 20:37,Credit Card,"395 Byrd Highway
Garciastad, GA 78907",Books,3.432222378,23.65837811
685430,C,6,53.9580678,3/2/2024 13:02,Credit Card,"4803 Sanders Parkways
Cannonview, GU 13414",Clothing,12.5384286,283.155444
468573,B,6,40.49365863,5/14/2023 4:32,Credit Card,"58490 Deborah Rapids Suite 237
Allenhaven, WV 34392",Electronics,3.414980409,234.6648487
464961,B,2,91.00121382,5/12/2023 1:06,Cash,"Unit 1445 Box 0506
DPO AP 17041",Home Decor,0.051562892,181.9085819
580402,B,6,15.78703658,2/16/2024 18:03,Credit Card,"31371 Andrew Locks Apt. 095
Danielmouth, OH 31424",Clothing,4.986495605,89.99890018
238886,C,8,70.29596553,4/5/2024 23:14,Cash,"868 Davis Trace Suite 351
Caseville, AR 01021",Books,3.331343656,543.6333227
396452,A,6,74.97343764,10/13/2023 7:10,Credit Card,"7999 Wells Terrace
Lake Jasmineton, TN 19282",Books,18.63581292,366.0091684
919393,D,4,64.80493062,9/7/2023 23:37,PayPal,"228 Peter Parkway
West Michelle, MD 67195",Electronics,14.97081805,220.4124095
571214,B,4,56.9644061,2/2/2024 4:11,Debit Card,"043 Campbell Ports Apt. 140
West Markbury, NY 18127",Electronics,10.83927789,203.1595033
865119,A,9,20.37461165,6/27/2023 14:38,Credit Card,"21714 Arellano Dam Suite 881
Glenberg, VI 27008",Clothing,8.266024832,168.2139707
311205,D,6,64.73613018,9/2/2023 12:15,Credit Card,"632 Alvarado Light Apt. 363
North Sheila, OH 41550",Clothing,10.05733291,349.3524123
319717,C,8,60.99694527,9/13/2023 4:31,Credit Card,"3163 Phillips Glens
East Laurabury, NE 43124",Home Decor,11.77647836,430.5092257
193437,C,8,92.15455769,3/18/2024 1:08,Credit Card,"71997 Mann Port
Port Emily, VI 49811",Electronics,9.375420198,668.1174454
682708,A,7,88.49633607,6/3/2023 16:37,PayPal,"32478 Tammy Passage Apt. 319
West Pamela, PW 19620",Electronics,4.243278656,593.1883295
106096,C,3,11.84800317,2/27/2024 23:22,Debit Card,"6757 Kevin Causeway
East Suzannefort, NY 33827",Clothing,4.237787908,34.03772978
885118,A,1,98.61333436,7/25/2023 13:13,PayPal,"11711 Scott Land
Sarahaven, SD 23501",Books,10.04851128,88.70416233
569988,C,5,60.88987189,4/10/2024 9:49,PayPal,"Unit 2384 Box 2748
DPO AE 26169",Home Decor,5.426668779,287.9279011
760652,B,2,92.43853442,4/6/2024 2:08,Credit Card,"289 Jessica Motorway Suite 146
West Omar, HI 60233",Clothing,2.341323246,180.548499
935995,B,2,23.43103449,2/13/2024 4:48,PayPal,"73157 Michelle Manors
Patriciaville, WY 91349",Books,1.009448775,46.38902039
425239,A,7,72.67318883,10/28/2023 9:31,Debit Card,"5115 Wright Corners Apt. 449
Lisaburgh, DC 28918",Clothing,0.643515013,505.4386816
361788,D,3,51.25431367,8/23/2023 15:36,Credit Card,"690 Sanders Motorway
Lake Lisa, LA 83311",Books,10.14388793,138.1654006
79651,A,8,22.0715326,12/15/2023 0:53,PayPal,"802 Brown Falls Suite 748
Port Elizabethville, CT 02198",Clothing,17.50638442,145.6608421
655634,A,9,12.04480776,12/13/2023 9:58,Credit Card,"1737 Fields Run Suite 740
Michaelstad, SD 96113",Home Decor,4.403232469,103.6300219
653707,D,8,29.46501073,1/1/2024 23:34,Cash,"13356 Camacho Spurs
Carterhaven, UT 43511",Books,3.097105176,228.4195869
415863,B,6,11.50488774,12/29/2023 9:54,PayPal,"88899 Rice Prairie
Williamstad, MN 83935",Home Decor,18.89014673,55.98958541
7574,A,5,63.80052675,12/5/2023 12:52,Cash,"269 Gardner Bypass Apt. 975
East Anthonyland, HI 17863",Clothing,1.505161236,314.2011298
293144,D,3,37.44333929,6/6/2023 13:09,Cash,"24380 Ann Grove Suite 024
Danaport, HI 13114",Books,3.338054821,108.5803803
429219,D,3,95.82998485,4/6/2024 8:44,Debit Card,"7332 Maria Rest
New Kimberlyport, WA 05458",Clothing,5.361165064,272.0771435
242315,D,7,66.9320836,7/10/2023 21:15,Credit Card,"26349 Christopher Curve Suite 761
Virginiabury, CT 87781",Books,9.804252885,422.58925
692930,B,5,78.73415879,12/19/2023 20:19,Cash,"92039 Burton Corner
Amberside, WA 30421",Books,1.133176263,389.20981
922413,D,6,49.03892748,2/9/2024 21:51,Credit Card,"USS Lopez
FPO AA 80240",Electronics,14.26896999,252.2494658
203060,A,6,34.04764953,5/21/2023 23:37,Credit Card,"0704 Jennifer Center Suite 059
Port Markland, NV 21920",Books,16.4964683,170.5859389
647998,C,9,79.06268746,11/17/2023 13:38,PayPal,"USNV Thomas
FPO AE 81904",Home Decor,11.60023401,629.0210763
383551,C,1,52.09173886,4/16/2024 1:32,Cash,"51587 Hester Causeway
Lake Elizabeth, DC 62260",Clothing,15.73182844,43.89675587
292951,B,8,99.95995469,10/9/2023 0:23,Cash,"524 John Burgs
Brianchester, LA 61160",Clothing,11.98593443,703.8305605
19135,D,5,63.32910459,10/3/2023 18:56,PayPal,"2910 Bruce Trace
Cameronmouth, PW 45281",Books,10.74524481,282.6211863
561372,A,6,86.06422374,3/29/2024 17:54,Cash,"311 Dodson Mount Apt. 789
Alexandrafort, KY 85528",Home Decor,14.72146436,440.3658583
704995,D,6,35.91045905,11/29/2023 8:27,PayPal,"034 Carter Field Suite 011
Laurenberg, WI 68709",Clothing,17.89362532,176.9086563
978867,A,1,48.41806899,10/20/2023 7:15,Debit Card,"4605 Matthew Corners
East Toddchester, ND 79253",Clothing,15.04395713,41.13407545
815159,A,3,31.65442998,4/5/2024 3:22,Cash,"PSC 5745, Box 1684
APO AE 12215",Electronics,5.412158114,89.82372654
789973,B,6,79.78747809,3/25/2024 5:23,Credit Card,"832 Brandon Road Apt. 517
Lewiston, OK 92403",Books,4.240232847,458.4258194
94257,D,9,78.15217944,11/7/2023 8:55,PayPal,"9704 Gonzalez Points Suite 126
Carterville, AS 61762",Electronics,5.792703279,662.6255002
387260,B,6,63.34122555,11/16/2023 11:09,PayPal,"6901 Miller Overpass
Taylorbury, VI 86605",Books,9.42393096,344.2319531
788798,B,6,75.79873916,1/31/2024 23:20,Credit Card,"USS Kirby
FPO AP 27840",Clothing,8.961349283,414.0368963
595816,A,1,42.45246175,9/22/2023 18:15,Cash,"0692 Aaron Curve
Lake Bonnietown, AL 41116",Home Decor,6.852150116,39.54355534
433392,B,9,89.02671888,4/17/2024 7:55,Debit Card,"28677 Joanna Shoal
Reneeton, MO 07524",Electronics,2.887285603,778.1063692
91665,C,4,93.00707446,3/19/2024 9:14,PayPal,"3206 Johnson Fall
Joanneton, IA 05260",Electronics,19.69781903,298.746837
472537,A,2,69.7585393,9/4/2023 4:53,Cash,"470 Thomas Underpass Apt. 001
Zimmermanstad, AK 30603",Clothing,14.6252239,119.1123935
367819,B,1,43.5673358,11/3/2023 5:21,Cash,"USS Harding
FPO AP 52614",Clothing,3.95582573,41.84388792
402573,C,3,85.76025481,12/13/2023 4:47,PayPal,"6029 Pierce Burg
Edwardside, OK 60041",Electronics,9.860060232,231.9127261
80546,C,3,98.25386418,5/10/2023 14:43,Cash,"86368 Steve Parkway
North Bobby, VI 52403",Home Decor,6.561752225,275.4200672
670704,D,5,62.10942305,12/24/2023 21:12,Cash,"USS Lopez
FPO AP 40815",Books,17.66313432,255.6947611
217509,D,1,69.3862318,3/18/2024 5:09,PayPal,"39581 Burch Islands
Fowlerborough, NV 60124",Home Decor,15.16736332,58.86216993
588813,D,7,86.5581203,2/7/2024 14:33,Debit Card,"616 Jackson Spur
West Brian, NE 86500",Home Decor,6.206677707,568.3001572
418386,C,1,70.53857627,10/5/2023 13:24,Cash,"82688 Allen Mall Suite 835
West Anneberg, PW 73579",Home Decor,16.90890746,58.61127369
510839,C,4,27.71286678,10/23/2023 7:07,Cash,"2992 Davis Extension Suite 929
Lake Melissaview, RI 50041",Electronics,1.722475848,108.9420774
786927,A,6,48.07968534,7/7/2023 1:11,Credit Card,"8913 Stanley Cove
Jonesfurt, KS 83269",Home Decor,15.21869616,244.5755047
799264,B,1,65.08349187,8/14/2023 1:00,Cash,"98853 Michelle Avenue Suite 634
West Tonyhaven, WY 81174",Books,5.369245016,61.58899972
607225,A,7,51.73997772,10/10/2023 18:55,Cash,"24206 Smith Roads Apt. 333
West Hannahborough, IN 54441",Books,4.767428391,344.9131793
616154,C,7,71.19609377,1/25/2024 6:10,Debit Card,"Unit 7297 Box 1859
DPO AP 29769",Clothing,10.4065277,446.5093678
208660,D,3,35.33824084,9/25/2023 19:31,Debit Card,"94406 Timothy Spur Apt. 664
Carolyntown, KY 48500",Electronics,4.408125423,101.3414606
493563,B,4,24.2871136,12/7/2023 13:44,PayPal,"67060 Schroeder Union Suite 808
Jeremybury, MP 33926",Clothing,0.658135764,96.50908568
719489,D,6,12.55789117,6/6/2023 16:43,PayPal,"207 Adams Parks
West Catherine, RI 85453",Electronics,4.211780542,72.17388214
843763,B,7,13.50369958,4/20/2024 4:53,PayPal,"134 Zachary Island
Woodfort, NE 06430",Books,1.900373381,92.72955207
150979,C,4,42.10531611,9/26/2023 9:49,Debit Card,"583 Rhonda Field Suite 643
Lake Elizabethstad, WI 02749",Books,7.520552682,155.7550545
2392,B,9,11.95816569,1/30/2024 19:52,Debit Card,"503 William Ranch
New Barry, MD 07013",Clothing,14.1438927,92.40134012
437008,B,9,34.45156315,2/23/2024 1:00,Credit Card,"0945 Wayne Terrace
North Robertville, IA 20901",Electronics,16.82820811,257.8858417
224176,A,9,56.20652714,5/5/2023 10:28,Cash,"7358 John Bridge Apt. 885
North Joseph, WI 59351",Electronics,10.51486072,452.6684019
809161,B,6,76.97382124,11/9/2023 10:29,Cash,"378 Nicholas Ferry
Jacobsbury, IL 27387",Books,18.30042416,377.3237128
34478,A,2,63.00415057,5/14/2023 19:43,Debit Card,"07237 Chase Valley Suite 956
Snowtown, AZ 12397",Electronics,4.937158116,119.7870721
762683,B,2,58.11184345,4/3/2024 0:51,Credit Card,"966 Garcia Keys Suite 969
Brownberg, PA 93127",Clothing,4.433768554,111.0705976
893465,C,4,31.79194352,11/23/2023 9:40,PayPal,"7212 Bryan Inlet
East Donburgh, AR 93286",Books,18.43855941,103.7198685
54262,B,9,11.4180308,5/24/2023 6:33,Cash,"92420 Hoover Loop
Allenside, HI 83180",Clothing,18.2587884,83.99913048
915438,A,3,21.67894781,2/6/2024 22:16,Cash,"453 Little Courts Suite 499
Lake Margaret, IN 77202",Electronics,4.473883556,62.12717079
680230,D,6,98.36419302,2/4/2024 23:13,Debit Card,"06550 Oscar Ford
New Courtneybury, WI 49971",Clothing,12.55619468,516.0803607
578327,D,2,93.4991997,6/9/2023 3:38,PayPal,"USNV Braun
FPO AP 49598",Electronics,15.19807088,158.5782501
58887,A,1,38.00246288,3/16/2024 14:19,Credit Card,"USNS Miller
FPO AE 40519",Home Decor,2.219550124,37.15897916
933758,A,5,38.88839976,1/25/2024 10:32,Cash,"Unit 5112 Box 5995
DPO AP 08663",Home Decor,7.862232459,179.1545168
200202,C,8,90.21920074,7/29/2023 2:11,Debit Card,"USNV Brown
FPO AA 19091",Clothing,1.990237827,707.3889926
867141,C,2,17.0684791,4/15/2024 9:25,Debit Card,"8746 Barnes Islands Suite 805
Port Randy, TN 22072",Books,6.931839971,31.77063888
400628,A,9,25.42707349,12/6/2023 22:05,PayPal,"9937 Gonzalez Club Apt. 201
South Elizabethville, KY 51593",Books,3.694141173,220.3898535
784375,C,8,20.61263256,4/11/2024 8:20,PayPal,"695 Blake Trail Suite 412
South Michael, AL 31485",Electronics,8.291277195,151.2286564
996971,B,3,88.38261384,2/12/2024 17:32,PayPal,"742 Anthony Road
Turnershire, MT 47450",Books,12.1771982,232.8602633
607268,C,1,10.5937939,4/18/2024 17:50,Cash,"Unit 3278 Box 0487
DPO AA 39805",Home Decor,11.1415083,9.413485469
40307,C,4,11.30102616,1/8/2024 22:51,Debit Card,"110 Nicholas Cove
Michaelview, OH 88319",Books,18.41491057,36.8798092
861558,D,8,83.24587596,7/20/2023 16:54,Debit Card,"82001 Russell Station Apt. 952
Williamsontown, CT 99259",Books,9.926320496,599.8609881
46730,A,3,67.3215065,8/18/2023 3:25,Debit Card,"87983 Kimberly Lock Apt. 900
Martinbury, OR 98950",Books,9.803813954,182.1642938
14392,B,2,60.68730506,11/28/2023 20:40,Credit Card,"Unit 5266 Box 7039
DPO AP 25120",Books,4.089636448,116.4108298
14918,D,7,93.05759921,8/13/2023 2:20,Cash,"9241 Brown Bridge
Brownburgh, ND 21664",Books,5.475540436,615.7353492
254292,D,4,53.50339514,6/18/2023 9:58,Cash,"869 Adkins Rue
Wardmouth, PR 20613",Home Decor,0.321560753,213.3253969
414262,D,6,52.01590568,9/25/2023 22:59,Credit Card,"05507 Nancy Point Suite 266
New Robertstad, TX 56851",Electronics,18.50631466,254.338071
186039,A,5,47.86948287,6/15/2023 7:34,Cash,"0598 Charles Parkway
Elizabethborough, MN 80981",Books,19.81831161,191.9127979
728673,B,2,68.70140254,8/11/2023 9:49,Cash,"4397 Karen Plaza
Ethanshire, VT 58283",Clothing,2.183642389,134.4024192
582136,C,2,39.08762386,8/27/2023 10:43,Cash,"124 Moreno Place
Andersonchester, WI 85809",Home Decor,8.837488843,71.26651892
835718,A,9,70.15556433,4/8/2024 14:54,Credit Card,"588 Tammy Garden
Port Brianstad, NE 24499",Electronics,0.332037828,629.3035918
330316,D,2,73.33010732,5/16/2023 14:42,PayPal,"469 Smith Harbor
Arthurside, CT 99543",Books,18.52304166,119.494282
261397,C,8,29.03210244,9/10/2023 15:30,PayPal,"115 Christensen Rapid
New Emily, MH 73472",Electronics,2.376562178,226.7370918
839767,C,8,63.54551032,1/9/2024 0:35,Debit Card,"361 Turner Causeway Apt. 182
South Tiffany, ND 95963",Home Decor,9.021063883,462.5042339
347622,C,1,75.41181425,8/30/2023 6:43,Debit Card,"4113 Kevin Ramp Apt. 878
Stephanieburgh, MA 44113",Clothing,13.30237563,65.38025146
790650,A,1,96.50955875,1/21/2024 10:21,Cash,"299 Michael Point Apt. 838
Wendyfurt, OH 82436",Clothing,7.124702814,89.6335395
602674,D,4,94.50132679,1/30/2024 23:28,PayPal,"7181 Brian Mission
Wayneview, OK 96654",Books,8.086454808,347.4380788
888247,B,2,28.4553348,4/25/2024 12:05,Debit Card,"3727 Nicole Knolls
East Judyshire, TN 37493",Electronics,6.001247171,53.49531964
620942,D,1,61.95659709,5/25/2023 16:31,Credit Card,"USNV Bridges
FPO AP 49220",Clothing,8.685317807,56.57546973
710479,A,9,52.24280406,10/4/2023 14:43,PayPal,"951 Hill Crossing Suite 970
New Nicole, NE 59405",Electronics,5.720298464,443.2892377
962275,D,3,41.43220927,5/27/2023 0:55,PayPal,"62498 Samuel Way
East Jeffrey, MH 18283",Electronics,8.177179264,114.1326697
567051,D,1,40.79356462,9/3/2023 11:34,PayPal,"582 Jessica Junctions Apt. 084
Williamsmouth, UT 19542",Books,11.45743581,36.11966814
143962,A,2,97.384602,9/9/2023 18:42,Credit Card,"71328 Martin Coves Suite 087
East Mary, MN 94405",Home Decor,5.19440114,184.6521102
473328,C,8,13.29359441,11/23/2023 20:22,Cash,"86038 Erika Pine Apt. 594
South Oliviamouth, IA 32542",Books,0.61974768,105.6896614
38595,D,5,86.72828083,7/5/2023 23:35,Debit Card,"223 Myers Lakes
Staffordborough, SC 71713",Books,11.43926916,384.0359967
95434,C,7,50.81396947,8/27/2023 19:45,Cash,"554 Kevin Spurs Apt. 341
South Jason, NE 85503",Clothing,0.9877189,352.184492
929777,C,6,61.00132199,5/3/2023 8:33,Cash,"01361 Daniel Highway
Snyderville, ND 90778",Home Decor,12.03787205,321.9483654
456239,C,1,76.5325593,8/15/2023 23:17,Credit Card,"620 Crystal Place
South Stephen, ME 86619",Home Decor,2.5698588,74.56578059
130472,C,6,51.07230963,12/7/2023 4:21,Cash,"33933 Hamilton Groves
Bautistafort, AK 85099",Home Decor,14.22032137,262.8579784
690291,D,7,98.85897799,12/28/2023 0:23,PayPal,"8852 Kelly Underpass Apt. 734
Lake Katherinetown, MO 82732",Clothing,9.998228456,622.8238207
3593,C,4,88.08662829,8/24/2023 9:35,Debit Card,"835 Marks Mill
South Ronald, NH 47172",Home Decor,18.57048849,286.9140445
773621,D,8,29.20988839,2/12/2024 6:33,Cash,"884 Stacey Port
Hugheston, DC 17672",Home Decor,4.917018156,222.189063
738100,B,8,70.33825418,2/6/2024 3:53,Cash,"1932 Cohen Squares
Andrewville, ME 51328",Electronics,14.63773445,480.3386185
827885,A,7,52.78286767,10/7/2023 5:32,Credit Card,"6480 Parks Highway Suite 483
Deborahport, OR 72229",Electronics,17.94317104,303.1836321
750269,A,2,42.49721943,6/19/2023 12:35,PayPal,"3463 Espinoza Islands
Staceyshire, VT 95786",Clothing,18.58138466,69.20129524
336707,B,6,41.65041074,11/30/2023 4:29,PayPal,"22015 Jennifer Spur Suite 038
Martinberg, OK 78022",Books,6.617665548,233.3647552
561112,A,6,24.64768641,2/27/2024 6:56,Cash,"8995 Stephanie Way
Christopherland, NJ 48026",Electronics,6.370700629,138.4647366
935675,D,7,51.18873932,8/9/2023 14:57,PayPal,"97164 Pratt Springs
Port Ericburgh, IL 49166",Books,2.4539789,349.5280492
290122,A,6,63.60948828,3/14/2024 17:10,Credit Card,"23629 Mark Springs Suite 671
West Richard, TN 82567",Clothing,15.86286436,321.1152086
540203,C,2,81.84980129,6/27/2023 11:59,Cash,"28315 Lane Stravenue
Cooleyton, MP 92429",Home Decor,15.2225228,138.7803933
363935,C,8,35.98980396,3/13/2024 22:25,Debit Card,"6405 Allen Parks Apt. 561
South Robertport, VA 20559",Electronics,9.97820493,259.1893405
453010,B,4,79.64296158,6/15/2023 12:35,PayPal,"9481 Mueller Loop
New Cherylside, UT 21706",Clothing,10.73793202,284.363818
127685,C,9,59.83954455,5/20/2023 9:25,Cash,"3624 Miller Overpass Suite 792
North Scott, TN 42183",Clothing,8.24377864,494.1585446
165439,D,8,33.22371965,4/3/2024 9:50,PayPal,"104 Ashley Port Apt. 090
South Karen, NM 23701",Home Decor,17.90584188,218.1978635
699377,A,3,80.83066169,7/25/2023 5:25,Cash,"Unit 9878 Box 6125
DPO AA 53048",Home Decor,9.541067086,219.3556621
372391,B,3,64.25990425,2/5/2024 11:15,Debit Card,"39939 Adam Lakes
Martinezton, NE 50860",Electronics,8.642104799,176.1194879
675496,B,8,95.93955372,11/18/2023 12:57,PayPal,"36589 Lee Springs
Lake Timothyshire, IN 95455",Clothing,6.0834469,720.8249753
384406,A,2,35.95743086,3/13/2024 3:54,Cash,"2202 Andrea Hill Suite 041
Sheriside, WY 48306",Home Decor,19.81940275,57.66176564
680794,A,9,97.58188739,10/16/2023 10:27,Debit Card,"692 Kathy Curve
South Douglas, CO 07304",Electronics,12.2169804,770.942946
311450,C,4,59.99963137,2/18/2024 7:32,Debit Card,"5099 Billy Views
West Sarah, LA 24160",Electronics,3.011910532,232.7699846
24133,B,6,50.92996737,8/29/2023 1:40,PayPal,"798 Brown Valleys Apt. 249
Port Valerie, ID 98853",Electronics,15.07103175,259.5257749
161031,B,3,88.74504534,2/13/2024 3:10,Credit Card,"20004 Barnett Locks Suite 001
North Mary, PW 67141",Clothing,19.53310879,214.2311373
863130,A,3,24.20951519,11/8/2023 19:45,Cash,"27710 Matthew Key Apt. 776
Stephanieview, LA 49606",Home Decor,16.06269682,60.96244248
303728,B,3,51.57925291,9/4/2023 21:18,Cash,"2378 Martinez Brooks Apt. 845
West Jamesville, WA 52298",Books,16.70518928,128.8885232
284234,C,2,21.29395545,8/20/2023 5:27,Credit Card,"241 Crystal Expressway
Rodriguezmouth, WA 52946",Clothing,12.43105846,37.2937828
994787,C,8,65.18945469,4/6/2024 7:57,Debit Card,"PSC 8390, Box 0450
APO AA 01076",Clothing,7.14734841,484.2410979
931990,C,9,13.82419488,3/20/2024 22:58,Credit Card,"PSC 0230, Box 3072
APO AP 24491",Home Decor,11.61268348,109.969514
260984,C,8,98.21647167,1/10/2024 7:37,PayPal,"3575 Anthony Manors
Andersonview, NJ 19279",Books,6.042460982,738.2542375
573449,A,3,10.73324492,10/19/2023 5:58,Credit Card,"6477 Gomez Mountains Suite 328
South Samuelfort, NM 20664",Home Decor,6.144205731,30.22131682
203470,D,7,93.89520344,8/30/2023 17:50,PayPal,"1882 Morris Island Apt. 448
Kristinashire, MS 32281",Clothing,3.899011563,631.6395302
229065,D,2,67.97807062,7/25/2023 6:41,Credit Card,"1871 Nash Tunnel
Joshuafurt, GU 28964",Electronics,18.99164326,110.1358359
141457,D,4,84.04879146,6/29/2023 5:07,Credit Card,"92654 Phillips Turnpike
Port Loganchester, TN 65421",Electronics,3.737501171,323.6298676
698399,B,6,42.23093204,5/6/2023 17:02,Cash,"9899 Lisa Drive Apt. 554
Lake Christopher, NM 97700",Clothing,0.903905918,251.0952249
269488,C,5,31.96041225,10/12/2023 10:58,PayPal,"10561 Cunningham Port Suite 646
Reedshire, MA 42998",Home Decor,16.04925688,134.1550179
907627,A,9,25.58380229,6/18/2023 13:36,Cash,"9288 Alexa Expressway
Berryville, WI 09090",Electronics,12.51102075,201.4470673
208558,C,4,57.80839617,5/17/2023 1:23,Cash,"PSC 9820, Box 8091
APO AP 47399",Home Decor,6.258624916,216.7615419
229011,C,5,33.99137255,9/25/2023 18:52,Cash,"89594 Brooks Springs Apt. 439
Simmonsland, MD 54518",Books,4.300095982,162.6485545
971798,B,4,89.21018337,6/6/2023 0:15,Credit Card,"0764 Stephanie Spurs
North Nancybury, KS 81812",Home Decor,13.20845605,309.707582
652157,B,8,12.69448213,5/27/2023 3:05,Cash,"9176 Davis Manor
South Jessica, TX 82523",Home Decor,14.83388824,86.4911747
355818,A,8,17.60992194,9/21/2023 23:35,PayPal,"856 Dalton Walks Apt. 409
Brianton, RI 99635",Electronics,12.73181772,122.9428702
35164,B,3,29.42296096,3/2/2024 7:35,PayPal,"8308 Stephanie Point Apt. 411
Port Dawn, TX 48059",Clothing,10.11775895,79.33805008
423866,B,1,17.41063244,3/26/2024 2:49,Cash,"82838 Adam Throughway
Shawnberg, NV 68525",Clothing,1.065221195,17.22517069
427240,D,6,84.52079316,3/2/2024 23:38,Credit Card,"63265 Wolfe View Suite 587
Coopermouth, ME 93899",Home Decor,13.41476657,439.0951563
769245,C,2,10.36395132,1/16/2024 19:18,PayPal,"01500 Combs Lake
North Catherine, CA 09537",Books,9.693184289,18.71870885
81357,B,2,68.64899054,7/8/2023 10:22,Credit Card,"046 Benjamin Summit
Cunninghamfort, NJ 86481",Books,9.818334464,123.8176061
642244,D,3,50.99345801,12/16/2023 12:45,Cash,"173 Cannon Mews
Cartershire, MH 97618",Electronics,8.126190874,140.5488968
271765,A,8,79.54654334,4/24/2024 19:30,Cash,"9688 Charles Knolls
Lake Briannaside, MO 99765",Clothing,11.69286385,561.9621946
717682,C,3,46.93625558,7/3/2023 1:08,Credit Card,"075 Ray Plains Suite 533
East Lindsaymouth, SC 03708",Books,2.982694878,136.6088709
756995,D,7,68.05468124,1/29/2024 14:47,Credit Card,"4983 Ashley Ramp
Campbelltown, IN 29021",Clothing,7.354199612,441.3486289
83753,D,9,67.53284065,5/7/2023 2:45,Credit Card,"833 Nicole Court Apt. 998
Salinasberg, AZ 34055",Home Decor,10.75779685,542.4101536
700381,A,8,42.74566547,11/15/2023 8:28,Cash,"2013 Hill Island
Port Susan, AK 55321",Clothing,8.309554506,313.5495288
547940,A,1,20.27730477,9/29/2023 3:18,Debit Card,"6423 Richardson Isle
West Nicolefurt, OH 31622",Home Decor,2.821962706,19.70508679
857532,C,7,48.97204461,8/4/2023 2:10,Cash,"9276 Martinez Inlet
Lake Lisa, NY 08973",Electronics,10.77656244,305.8617915
284815,D,7,88.75564412,12/21/2023 0:51,Cash,"PSC 4854, Box 7940
APO AE 45831",Books,3.277794654,600.9249145
757224,D,8,81.67445258,2/21/2024 23:43,Cash,"092 Glenn Pines Suite 721
Perezmouth, VT 25721",Clothing,5.44078468,617.8457718
804042,C,5,43.4292125,12/21/2023 23:49,Cash,"4299 Daniel Islands
Jenkinsside, TN 96726",Electronics,14.10874296,186.5094827
284163,B,9,88.05322661,7/13/2023 2:59,Credit Card,"91772 Oscar Islands
Johnside, NY 48098",Clothing,6.893560965,737.8490137
460251,A,9,49.4858735,8/24/2023 3:48,PayPal,"679 Weiss Flat
Jonathanside, SC 96215",Books,5.071217289,422.787036
677945,D,8,27.66197742,2/13/2024 1:45,PayPal,"353 Katherine Heights
North Josephside, NM 08097",Electronics,8.845196261,201.7217698
396154,A,6,87.76000484,10/6/2023 13:53,Debit Card,"3291 Wilkerson Creek
Howardhaven, IL 82693",Books,19.18918659,425.5174426
603132,A,6,54.42750102,12/1/2023 3:17,Credit Card,"Unit 3502 Box 9002
DPO AP 01546",Electronics,9.354231984,296.0173578
429877,C,1,49.04489945,1/16/2024 2:47,Debit Card,"Unit 5656 Box 3051
DPO AA 84206",Electronics,14.08743495,42.13573114
595313,A,6,31.1423932,1/9/2024 12:30,Credit Card,"0528 Garcia Trail Apt. 695
Davidhaven, DE 42096",Electronics,5.820363061,175.9787571
605950,B,4,78.81458062,8/1/2023 22:59,Debit Card,"2651 Newman Views Apt. 662
North Danielle, WY 17912",Books,5.139484944,299.0556685
766884,C,4,59.5200852,8/7/2023 5:38,PayPal,"8370 Crystal Fall
Ronaldstad, PA 14874",Clothing,15.9290442,200.1564181
415984,C,2,28.66022605,8/12/2023 16:58,Credit Card,"3302 Andrew Fields
Stewartview, WY 29888",Books,11.89124704,50.50433555
402799,C,4,33.33827606,7/6/2023 15:19,PayPal,"2567 Eric Cove Suite 497
East Davidshire, WY 07938",Home Decor,6.00372903,125.3469452
269290,C,5,44.42178484,5/31/2023 0:52,Debit Card,"582 Hanna Ridges
Port Martinview, WI 58662",Home Decor,6.341648558,208.0235568
170266,C,5,58.08922337,9/25/2023 11:00,Cash,"3605 Carol Highway
Biancaview, LA 15901",Home Decor,14.37332532,248.6993516
990987,A,5,82.46595737,8/1/2023 11:21,Debit Card,"90352 Hunt Pine
South Michelle, AK 70001",Electronics,15.68682647,347.6483287
508529,A,4,28.65207158,7/31/2023 2:34,Debit Card,"Unit 0963 Box 1302
DPO AP 77383",Electronics,3.251786208,110.8814699
521545,C,1,76.47258157,10/10/2023 10:49,Credit Card,"63405 Taylor Loop Suite 652
West Cheyenne, SD 02219",Home Decor,12.79055533,66.69131371
356544,B,8,92.46048309,4/14/2024 13:30,Credit Card,"USNV Smith
FPO AE 43424",Electronics,11.9455174,651.3248
241932,D,3,45.61125115,2/6/2024 11:36,PayPal,"95865 Leon Glen
Randyfort, VI 93842",Electronics,14.37798131,117.159822
360866,D,2,42.92456804,5/6/2023 2:54,Credit Card,"60760 Wilson Point
Jamesview, AK 55184",Clothing,4.095496943,82.33318734
100386,A,9,52.99385305,4/21/2024 2:48,PayPal,"303 Andrew Ramp
Crystalchester, GU 39925",Books,19.86212994,382.2133059
